n,x_q31_in,y_float,y_fixed,err
3195,-1.8033226440e-01,-1.8033226440e-01,-1.8033226440e-01,-5.5511151231e-17
3196,-1.8199184025e-01,-1.8199184025e-01,-1.8199184025e-01,-2.7755575616e-17
3197,-1.8364926754e-01,-1.8364926754e-01,-1.8364926754e-01,0.0000000000e+00
3198,-1.8530452484e-01,-1.8530452484e-01,-1.8530452484e-01,0.0000000000e+00
3199,-1.8695759028e-01,-1.8695759028e-01,-1.8695759028e-01,0.0000000000e+00
3200,-1.8860844243e-01,-1.8860844243e-01,-1.8860844243e-01,0.0000000000e+00
3201,-1.9025705894e-01,-1.9025705894e-01,-1.9025705894e-01,0.0000000000e+00
3202,-1.9190341933e-01,-1.9190341933e-01,-1.9190341933e-01,5.5511151231e-17
3203,-1.9354750123e-01,-1.9354750123e-01,-1.9354750123e-01,2.7755575616e-17
3204,-1.9518928323e-01,-1.9518928323e-01,-1.9518928323e-01,2.7755575616e-17
3205,-1.9682874391e-01,-1.9682874391e-01,-1.9682874391e-01,0.0000000000e+00
3206,-1.9846586185e-01,-1.9846586185e-01,-1.9846586185e-01,2.7755575616e-17
3207,-2.0010061469e-01,-2.0010061469e-01,-2.0010061469e-01,2.7755575616e-17
3208,-2.0173298242e-01,-2.0173298242e-01,-2.0173298242e-01,5.5511151231e-17
3209,-2.0336294221e-01,-2.0336294221e-01,-2.0336294221e-01,0.0000000000e+00
3210,-2.0499047311e-01,-2.0499047311e-01,-2.0499047311e-01,0.0000000000e+00
3211,-2.0661555370e-01,-2.0661555370e-01,-2.0661555370e-01,0.0000000000e+00
3212,-2.0823816303e-01,-2.0823816303e-01,-2.0823816303e-01,0.0000000000e+00
3213,-2.0985827874e-01,-2.0985827874e-01,-2.0985827874e-01,0.0000000000e+00
3214,-2.1147588035e-01,-2.1147588035e-01,-2.1147588035e-01,0.0000000000e+00
3215,-2.1309094597e-01,-2.1309094597e-01,-2.1309094597e-01,0.0000000000e+00
3216,-2.1470345464e-01,-2.1470345464e-01,-2.1470345464e-01,5.5511151231e-17
3217,-2.1631338494e-01,-2.1631338494e-01,-2.1631338494e-01,0.0000000000e+00
3218,-2.1792071545e-01,-2.1792071545e-01,-2.1792071545e-01,0.0000000000e+00
3219,-2.1952542476e-01,-2.1952542476e-01,-2.1952542476e-01,0.0000000000e+00
3220,-2.2112749191e-01,-2.2112749191e-01,-2.2112749191e-01,2.7755575616e-17
3221,-2.2272689594e-01,-2.2272689594e-01,-2.2272689594e-01,-2.7755575616e-17
3222,-2.2432361543e-01,-2.2432361543e-01,-2.2432361543e-01,-2.7755575616e-17
3223,-2.2591762897e-01,-2.2591762897e-01,-2.2591762897e-01,0.0000000000e+00
3224,-2.2750891559e-01,-2.2750891559e-01,-2.2750891559e-01,2.7755575616e-17
3225,-2.2909745434e-01,-2.2909745434e-01,-2.2909745434e-01,5.5511151231e-17
3226,-2.3068322428e-01,-2.3068322428e-01,-2.3068322428e-01,5.5511151231e-17
3227,-2.3226620397e-01,-2.3226620397e-01,-2.3226620397e-01,2.7755575616e-17
3228,-2.3384637246e-01,-2.3384637246e-01,-2.3384637246e-01,0.0000000000e+00
3229,-2.3542370880e-01,-2.3542370880e-01,-2.3542370880e-01,0.0000000000e+00
3230,-2.3699819157e-01,-2.3699819157e-01,-2.3699819157e-01,0.0000000000e+00
3231,-2.3856980074e-01,-2.3856980074e-01,-2.3856980074e-01,0.0000000000e+00
3232,-2.4013851490e-01,-2.4013851490e-01,-2.4013851490e-01,-5.5511151231e-17
3233,-2.4170431308e-01,-2.4170431308e-01,-2.4170431308e-01,-2.7755575616e-17
3234,-2.4326717434e-01,-2.4326717434e-01,-2.4326717434e-01,-2.7755575616e-17
3235,-2.4482707819e-01,-2.4482707819e-01,-2.4482707819e-01,0.0000000000e+00
3236,-2.4638400320e-01,-2.4638400320e-01,-2.4638400320e-01,0.0000000000e+00
3237,-2.4793792935e-01,-2.4793792935e-01,-2.4793792935e-01,0.0000000000e+00
3238,-2.4948883522e-01,-2.4948883522e-01,-2.4948883522e-01,-5.5511151231e-17
3239,-2.5103670033e-01,-2.5103670033e-01,-2.5103670033e-01,0.0000000000e+00
3240,-2.5258150417e-01,-2.5258150417e-01,-2.5258150417e-01,0.0000000000e+00
3241,-2.5412322581e-01,-2.5412322581e-01,-2.5412322581e-01,0.0000000000e+00
3242,-2.5566184474e-01,-2.5566184474e-01,-2.5566184474e-01,0.0000000000e+00
3243,-2.5719734002e-01,-2.5719734002e-01,-2.5719734002e-01,0.0000000000e+00
3244,-2.5872969162e-01,-2.5872969162e-01,-2.5872969162e-01,0.0000000000e+00
3245,-2.6025887905e-01,-2.6025887905e-01,-2.6025887905e-01,0.0000000000e+00
3246,-2.6178488089e-01,-2.6178488089e-01,-2.6178488089e-01,0.0000000000e+00
3247,-2.6330767758e-01,-2.6330767758e-01,-2.6330767758e-01,0.0000000000e+00
3248,-2.6482724817e-01,-2.6482724817e-01,-2.6482724817e-01,-5.5511151231e-17
3249,-2.6634357218e-01,-2.6634357218e-01,-2.6634357218e-01,0.0000000000e+00
3250,-2.6785662957e-01,-2.6785662957e-01,-2.6785662957e-01,0.0000000000e+00
3251,-2.6936639939e-01,-2.6936639939e-01,-2.6936639939e-01,0.0000000000e+00
3252,-2.7087286208e-01,-2.7087286208e-01,-2.7087286208e-01,0.0000000000e+00
3253,-2.7237599716e-01,-2.7237599716e-01,-2.7237599716e-01,0.0000000000e+00
3254,-2.7387578413e-01,-2.7387578413e-01,-2.7387578413e-01,0.0000000000e+00
3255,-2.7537220251e-01,-2.7537220251e-01,-2.7537220251e-01,0.0000000000e+00
3256,-2.7686523227e-01,-2.7686523227e-01,-2.7686523227e-01,0.0000000000e+00
3257,-2.7835485386e-01,-2.7835485386e-01,-2.7835485386e-01,0.0000000000e+00
3258,-2.7984104631e-01,-2.7984104631e-01,-2.7984104631e-01,5.5511151231e-17
3259,-2.8132379008e-01,-2.8132379008e-01,-2.8132379008e-01,0.0000000000e+00
3260,-2.8280306514e-01,-2.8280306514e-01,-2.8280306514e-01,0.0000000000e+00
3261,-2.8427885100e-01,-2.8427885100e-01,-2.8427885100e-01,0.0000000000e+00
3262,-2.8575112764e-01,-2.8575112764e-01,-2.8575112764e-01,0.0000000000e+00
3263,-2.8721987549e-01,-2.8721987549e-01,-2.8721987549e-01,0.0000000000e+00
3264,-2.8868507501e-01,-2.8868507501e-01,-2.8868507501e-01,-5.5511151231e-17
3265,-2.9014670523e-01,-2.9014670523e-01,-2.9014670523e-01,0.0000000000e+00
3266,-2.9160474706e-01,-2.9160474706e-01,-2.9160474706e-01,-1.1102230246e-16
3267,-2.9305918096e-01,-2.9305918096e-01,-2.9305918096e-01,0.0000000000e+00
3268,-2.9450998642e-01,-2.9450998642e-01,-2.9450998642e-01,0.0000000000e+00
3269,-2.9595714388e-01,-2.9595714388e-01,-2.9595714388e-01,0.0000000000e+00
3270,-2.9740063380e-01,-2.9740063380e-01,-2.9740063380e-01,0.0000000000e+00
3271,-2.9884043662e-01,-2.9884043662e-01,-2.9884043662e-01,0.0000000000e+00
3272,-3.0027653277e-01,-3.0027653277e-01,-3.0027653277e-01,0.0000000000e+00
3273,-3.0170890223e-01,-3.0170890223e-01,-3.0170890223e-01,0.0000000000e+00
3274,-3.0313752592e-01,-3.0313752592e-01,-3.0313752592e-01,0.0000000000e+00
3275,-3.0456238426e-01,-3.0456238426e-01,-3.0456238426e-01,0.0000000000e+00
3276,-3.0598345771e-01,-3.0598345771e-01,-3.0598345771e-01,5.5511151231e-17
3277,-3.0740072625e-01,-3.0740072625e-01,-3.0740072625e-01,0.0000000000e+00
3278,-3.0881417170e-01,-3.0881417170e-01,-3.0881417170e-01,5.5511151231e-17
3279,-3.1022377405e-01,-3.1022377405e-01,-3.1022377405e-01,0.0000000000e+00
3280,-3.1162951374e-01,-3.1162951374e-01,-3.1162951374e-01,0.0000000000e+00
3281,-3.1303137168e-01,-3.1303137168e-01,-3.1303137168e-01,0.0000000000e+00
3282,-3.1442932924e-01,-3.1442932924e-01,-3.1442932924e-01,0.0000000000e+00
3283,-3.1582336640e-01,-3.1582336640e-01,-3.1582336640e-01,0.0000000000e+00
3284,-3.1721346453e-01,-3.1721346453e-01,-3.1721346453e-01,0.0000000000e+00
3285,-3.1859960454e-01,-3.1859960454e-01,-3.1859960454e-01,0.0000000000e+00
3286,-3.1998176686e-01,-3.1998176686e-01,-3.1998176686e-01,0.0000000000e+00
3287,-3.2135993289e-01,-3.2135993289e-01,-3.2135993289e-01,0.0000000000e+00
3288,-3.2273408398e-01,-3.2273408398e-01,-3.2273408398e-01,-5.5511151231e-17
3289,-3.2410420058e-01,-3.2410420058e-01,-3.2410420058e-01,0.0000000000e+00
3290,-3.2547026407e-01,-3.2547026407e-01,-3.2547026407e-01,0.0000000000e+00
3291,-3.2683225581e-01,-3.2683225581e-01,-3.2683225581e-01,0.0000000000e+00
3292,-3.2819015672e-01,-3.2819015672e-01,-3.2819015672e-01,0.0000000000e+00
3293,-3.2954394771e-01,-3.2954394771e-01,-3.2954394771e-01,0.0000000000e+00
3294,-3.3089361107e-01,-3.3089361107e-01,-3.3089361107e-01,0.0000000000e+00
3295,-3.3223912725e-01,-3.3223912725e-01,-3.3223912725e-01,0.0000000000e+00
3296,-3.3358047809e-01,-3.3358047809e-01,-3.3358047809e-01,5.5511151231e-17
3297,-3.3491764497e-01,-3.3491764497e-01,-3.3491764497e-01,0.0000000000e+00
3298,-3.3625060925e-01,-3.3625060925e-01,-3.3625060925e-01,-5.5511151231e-17
3299,-3.3757935232e-01,-3.3757935232e-01,-3.3757935232e-01,0.0000000000e+00
3300,-3.3890385600e-01,-3.3890385600e-01,-3.3890385600e-01,0.0000000000e+00
3301,-3.4022410167e-01,-3.4022410167e-01,-3.4022410167e-01,0.0000000000e+00
3302,-3.4154007118e-01,-3.4154007118e-01,-3.4154007118e-01,0.0000000000e+00
3303,-3.4285174590e-01,-3.4285174590e-01,-3.4285174590e-01,0.0000000000e+00
3304,-3.4415910812e-01,-3.4415910812e-01,-3.4415910812e-01,0.0000000000e+00
3305,-3.4546213970e-01,-3.4546213970e-01,-3.4546213970e-01,0.0000000000e+00
3306,-3.4676082153e-01,-3.4676082153e-01,-3.4676082153e-01,0.0000000000e+00
3307,-3.4805513639e-01,-3.4805513639e-01,-3.4805513639e-01,0.0000000000e+00
3308,-3.4934506612e-01,-3.4934506612e-01,-3.4934506612e-01,0.0000000000e+00
3309,-3.5063059255e-01,-3.5063059255e-01,-3.5063059255e-01,0.0000000000e+00
3310,-3.5191169754e-01,-3.5191169754e-01,-3.5191169754e-01,0.0000000000e+00
3311,-3.5318836337e-01,-3.5318836337e-01,-3.5318836337e-01,0.0000000000e+00
3312,-3.5446057236e-01,-3.5446057236e-01,-3.5446057236e-01,0.0000000000e+00
3313,-3.5572830634e-01,-3.5572830634e-01,-3.5572830634e-01,0.0000000000e+00
3314,-3.5699154763e-01,-3.5699154763e-01,-3.5699154763e-01,-5.5511151231e-17
3315,-3.5825027898e-01,-3.5825027898e-01,-3.5825027898e-01,0.0000000000e+00
3316,-3.5950448224e-01,-3.5950448224e-01,-3.5950448224e-01,0.0000000000e+00
3317,-3.6075413972e-01,-3.6075413972e-01,-3.6075413972e-01,-5.5511151231e-17
3318,-3.6199923418e-01,-3.6199923418e-01,-3.6199923418e-01,5.5511151231e-17
3319,-3.6323974794e-01,-3.6323974794e-01,-3.6323974794e-01,0.0000000000e+00
3320,-3.6447566375e-01,-3.6447566375e-01,-3.6447566375e-01,0.0000000000e+00
3321,-3.6570696393e-01,-3.6570696393e-01,-3.6570696393e-01,5.5511151231e-17
3322,-3.6693363125e-01,-3.6693363125e-01,-3.6693363125e-01,5.5511151231e-17
3323,-3.6815564847e-01,-3.6815564847e-01,-3.6815564847e-01,5.5511151231e-17
3324,-3.6937299836e-01,-3.6937299836e-01,-3.6937299836e-01,5.5511151231e-17
3325,-3.7058566324e-01,-3.7058566324e-01,-3.7058566324e-01,0.0000000000e+00
3326,-3.7179362681e-01,-3.7179362681e-01,-3.7179362681e-01,-5.5511151231e-17
3327,-3.7299687136e-01,-3.7299687136e-01,-3.7299687136e-01,0.0000000000e+00
3328,-3.7419538014e-01,-3.7419538014e-01,-3.7419538014e-01,-5.5511151231e-17
3329,-3.7538913591e-01,-3.7538913591e-01,-3.7538913591e-01,-5.5511151231e-17
3330,-3.7657812191e-01,-3.7657812191e-01,-3.7657812191e-01,-1.1102230246e-16
3331,-3.7776232092e-01,-3.7776232092e-01,-3.7776232092e-01,-5.5511151231e-17
3332,-3.7894171709e-01,-3.7894171709e-01,-3.7894171709e-01,-1.1102230246e-16
3333,-3.8011629274e-01,-3.8011629274e-01,-3.8011629274e-01,0.0000000000e+00
3334,-3.8128603110e-01,-3.8128603110e-01,-3.8128603110e-01,0.0000000000e+00
3335,-3.8245091634e-01,-3.8245091634e-01,-3.8245091634e-01,5.5511151231e-17
3336,-3.8361093076e-01,-3.8361093076e-01,-3.8361093076e-01,1.1102230246e-16
3337,-3.8476605900e-01,-3.8476605900e-01,-3.8476605900e-01,5.5511151231e-17
3338,-3.8591628382e-01,-3.8591628382e-01,-3.8591628382e-01,0.0000000000e+00
3339,-3.8706158893e-01,-3.8706158893e-01,-3.8706158893e-01,0.0000000000e+00
3340,-3.8820195803e-01,-3.8820195803e-01,-3.8820195803e-01,0.0000000000e+00
3341,-3.8933737436e-01,-3.8933737436e-01,-3.8933737436e-01,0.0000000000e+00
3342,-3.9046782255e-01,-3.9046782255e-01,-3.9046782255e-01,0.0000000000e+00
3343,-3.9159328584e-01,-3.9159328584e-01,-3.9159328584e-01,0.0000000000e+00
3344,-3.9271374792e-01,-3.9271374792e-01,-3.9271374792e-01,0.0000000000e+00
3345,-3.9382919297e-01,-3.9382919297e-01,-3.9382919297e-01,-5.5511151231e-17
3346,-3.9493960515e-01,-3.9493960515e-01,-3.9493960515e-01,0.0000000000e+00
3347,-3.9604496816e-01,-3.9604496816e-01,-3.9604496816e-01,0.0000000000e+00
3348,-3.9714526618e-01,-3.9714526618e-01,-3.9714526618e-01,0.0000000000e+00
3349,-3.9824048337e-01,-3.9824048337e-01,-3.9824048337e-01,0.0000000000e+00
3350,-3.9933060389e-01,-3.9933060389e-01,-3.9933060389e-01,-5.5511151231e-17
3351,-4.0041561192e-01,-4.0041561192e-01,-4.0041561192e-01,0.0000000000e+00
3352,-4.0149549209e-01,-4.0149549209e-01,-4.0149549209e-01,0.0000000000e+00
3353,-4.0257022856e-01,-4.0257022856e-01,-4.0257022856e-01,0.0000000000e+00
3354,-4.0363980597e-01,-4.0363980597e-01,-4.0363980597e-01,0.0000000000e+00
3355,-4.0470420849e-01,-4.0470420849e-01,-4.0470420849e-01,0.0000000000e+00
3356,-4.0576342074e-01,-4.0576342074e-01,-4.0576342074e-01,0.0000000000e+00
3357,-4.0681742784e-01,-4.0681742784e-01,-4.0681742784e-01,0.0000000000e+00
3358,-4.0786621394e-01,-4.0786621394e-01,-4.0786621394e-01,-5.5511151231e-17
3359,-4.0890976368e-01,-4.0890976368e-01,-4.0890976368e-01,0.0000000000e+00
3360,-4.0994806262e-01,-4.0994806262e-01,-4.0994806262e-01,0.0000000000e+00
3361,-4.1098109493e-01,-4.1098109493e-01,-4.1098109493e-01,0.0000000000e+00
3362,-4.1200884571e-01,-4.1200884571e-01,-4.1200884571e-01,0.0000000000e+00
3363,-4.1303130006e-01,-4.1303130006e-01,-4.1303130006e-01,-5.5511151231e-17
3364,-4.1404844308e-01,-4.1404844308e-01,-4.1404844308e-01,0.0000000000e+00
3365,-4.1506025987e-01,-4.1506025987e-01,-4.1506025987e-01,5.5511151231e-17
3366,-4.1606673552e-01,-4.1606673552e-01,-4.1606673552e-01,0.0000000000e+00
3367,-4.1706785513e-01,-4.1706785513e-01,-4.1706785513e-01,5.5511151231e-17
3368,-4.1806360427e-01,-4.1806360427e-01,-4.1806360427e-01,-5.5511151231e-17
3369,-4.1905396804e-01,-4.1905396804e-01,-4.1905396804e-01,0.0000000000e+00
3370,-4.2003893247e-01,-4.2003893247e-01,-4.2003893247e-01,0.0000000000e+00
3371,-4.2101848265e-01,-4.2101848265e-01,-4.2101848265e-01,0.0000000000e+00
3372,-4.2199260416e-01,-4.2199260416e-01,-4.2199260416e-01,0.0000000000e+00
3373,-4.2296128254e-01,-4.2296128254e-01,-4.2296128254e-01,0.0000000000e+00
3374,-4.2392450338e-01,-4.2392450338e-01,-4.2392450338e-01,0.0000000000e+00
3375,-4.2488225317e-01,-4.2488225317e-01,-4.2488225317e-01,0.0000000000e+00
3376,-4.2583451653e-01,-4.2583451653e-01,-4.2583451653e-01,0.0000000000e+00
3377,-4.2678128043e-01,-4.2678128043e-01,-4.2678128043e-01,0.0000000000e+00
3378,-4.2772253044e-01,-4.2772253044e-01,-4.2772253044e-01,5.5511151231e-17
3379,-4.2865825305e-01,-4.2865825305e-01,-4.2865825305e-01,5.5511151231e-17
3380,-4.2958843336e-01,-4.2958843336e-01,-4.2958843336e-01,1.1102230246e-16
3381,-4.3051305786e-01,-4.3051305786e-01,-4.3051305786e-01,5.5511151231e-17
3382,-4.3143211352e-01,-4.3143211352e-01,-4.3143211352e-01,0.0000000000e+00
3383,-4.3234558590e-01,-4.3234558590e-01,-4.3234558590e-01,0.0000000000e+00
3384,-4.3325346150e-01,-4.3325346150e-01,-4.3325346150e-01,0.0000000000e+00
3385,-4.3415572681e-01,-4.3415572681e-01,-4.3415572681e-01,0.0000000000e+00
3386,-4.3505236832e-01,-4.3505236832e-01,-4.3505236832e-01,-5.5511151231e-17
3387,-4.3594337255e-01,-4.3594337255e-01,-4.3594337255e-01,-5.5511151231e-17
3388,-4.3682872597e-01,-4.3682872597e-01,-4.3682872597e-01,-5.5511151231e-17
3389,-4.3770841556e-01,-4.3770841556e-01,-4.3770841556e-01,-5.5511151231e-17
3390,-4.3858242827e-01,-4.3858242827e-01,-4.3858242827e-01,0.0000000000e+00
3391,-4.3945075059e-01,-4.3945075059e-01,-4.3945075059e-01,0.0000000000e+00
3392,-4.4031336950e-01,-4.4031336950e-01,-4.4031336950e-01,0.0000000000e+00
3393,-4.4117027195e-01,-4.4117027195e-01,-4.4117027195e-01,0.0000000000e+00
3394,-4.4202144491e-01,-4.4202144491e-01,-4.4202144491e-01,0.0000000000e+00
3395,-4.4286687532e-01,-4.4286687532e-01,-4.4286687532e-01,0.0000000000e+00
3396,-4.4370655110e-01,-4.4370655110e-01,-4.4370655110e-01,-5.5511151231e-17
3397,-4.4454045873e-01,-4.4454045873e-01,-4.4454045873e-01,0.0000000000e+00
3398,-4.4536858611e-01,-4.4536858611e-01,-4.4536858611e-01,0.0000000000e+00
3399,-4.4619092019e-01,-4.4619092019e-01,-4.4619092019e-01,0.0000000000e+00
3400,-4.4700744888e-01,-4.4700744888e-01,-4.4700744888e-01,0.0000000000e+00
3401,-4.4781815913e-01,-4.4781815913e-01,-4.4781815913e-01,0.0000000000e+00
3402,-4.4862303929e-01,-4.4862303929e-01,-4.4862303929e-01,5.5511151231e-17
3403,-4.4942207634e-01,-4.4942207634e-01,-4.4942207634e-01,0.0000000000e+00
3404,-4.5021525817e-01,-4.5021525817e-01,-4.5021525817e-01,-5.5511151231e-17
3405,-4.5100257313e-01,-4.5100257313e-01,-4.5100257313e-01,0.0000000000e+00
3406,-4.5178400818e-01,-4.5178400818e-01,-4.5178400818e-01,0.0000000000e+00
3407,-4.5255955216e-01,-4.5255955216e-01,-4.5255955216e-01,5.5511151231e-17
3408,-4.5332919294e-01,-4.5332919294e-01,-4.5332919294e-01,-5.5511151231e-17
3409,-4.5409291843e-01,-4.5409291843e-01,-4.5409291843e-01,0.0000000000e+00
3410,-4.5485071652e-01,-4.5485071652e-01,-4.5485071652e-01,0.0000000000e+00
3411,-4.5560257602e-01,-4.5560257602e-01,-4.5560257602e-01,-5.5511151231e-17
3412,-4.5634848485e-01,-4.5634848485e-01,-4.5634848485e-01,0.0000000000e+00
3413,-4.5708843181e-01,-4.5708843181e-01,-4.5708843181e-01,0.0000000000e+00
3414,-4.5782240527e-01,-4.5782240527e-01,-4.5782240527e-01,0.0000000000e+00
3415,-4.5855039358e-01,-4.5855039358e-01,-4.5855039358e-01,5.5511151231e-17
3416,-4.5927238557e-01,-4.5927238557e-01,-4.5927238557e-01,0.0000000000e+00
3417,-4.5998836961e-01,-4.5998836961e-01,-4.5998836961e-01,0.0000000000e+00
3418,-4.6069833497e-01,-4.6069833497e-01,-4.6069833497e-01,0.0000000000e+00
3419,-4.6140227048e-01,-4.6140227048e-01,-4.6140227048e-01,5.5511151231e-17
3420,-4.6210016450e-01,-4.6210016450e-01,-4.6210016450e-01,0.0000000000e+00
3421,-4.6279200632e-01,-4.6279200632e-01,-4.6279200632e-01,0.0000000000e+00
3422,-4.6347778477e-01,-4.6347778477e-01,-4.6347778477e-01,-5.5511151231e-17
3423,-4.6415748959e-01,-4.6415748959e-01,-4.6415748959e-01,-5.5511151231e-17
3424,-4.6483111009e-01,-4.6483111009e-01,-4.6483111009e-01,0.0000000000e+00
3425,-4.6549863461e-01,-4.6549863461e-01,-4.6549863461e-01,0.0000000000e+00
3426,-4.6616005339e-01,-4.6616005339e-01,-4.6616005339e-01,-5.5511151231e-17
3427,-4.6681535570e-01,-4.6681535570e-01,-4.6681535570e-01,-5.5511151231e-17
3428,-4.6746453084e-01,-4.6746453084e-01,-4.6746453084e-01,-1.1102230246e-16
3429,-4.6810756810e-01,-4.6810756810e-01,-4.6810756810e-01,0.0000000000e+00
3430,-4.6874445817e-01,-4.6874445817e-01,-4.6874445817e-01,-5.5511151231e-17
3431,-4.6937519033e-01,-4.6937519033e-01,-4.6937519033e-01,-5.5511151231e-17
3432,-4.6999975387e-01,-4.6999975387e-01,-4.6999975387e-01,-1.1102230246e-16
3433,-4.7061813949e-01,-4.7061813949e-01,-4.7061813949e-01,0.0000000000e+00
3434,-4.7123033693e-01,-4.7123033693e-01,-4.7123033693e-01,1.6653345369e-16
3435,-4.7183633596e-01,-4.7183633596e-01,-4.7183633596e-01,1.1102230246e-16
3436,-4.7243612725e-01,-4.7243612725e-01,-4.7243612725e-01,5.5511151231e-17
3437,-4.7302970057e-01,-4.7302970057e-01,-4.7302970057e-01,0.0000000000e+00
3438,-4.7361704661e-01,-4.7361704661e-01,-4.7361704661e-01,-5.5511151231e-17
3439,-4.7419815511e-01,-4.7419815511e-01,-4.7419815511e-01,0.0000000000e+00
3440,-4.7477301722e-01,-4.7477301722e-01,-4.7477301722e-01,5.5511151231e-17
3441,-4.7534162365e-01,-4.7534162365e-01,-4.7534162365e-01,-5.5511151231e-17
3442,-4.7590396414e-01,-4.7590396414e-01,-4.7590396414e-01,0.0000000000e+00
3443,-4.7646002984e-01,-4.7646002984e-01,-4.7646002984e-01,-1.1102230246e-16
3444,-4.7700981190e-01,-4.7700981190e-01,-4.7700981190e-01,-1.1102230246e-16
3445,-4.7755330056e-01,-4.7755330056e-01,-4.7755330056e-01,0.0000000000e+00
3446,-4.7809048695e-01,-4.7809048695e-01,-4.7809048695e-01,5.5511151231e-17
3447,-4.7862136271e-01,-4.7862136271e-01,-4.7862136271e-01,1.1102230246e-16
3448,-4.7914591804e-01,-4.7914591804e-01,-4.7914591804e-01,1.1102230246e-16
3449,-4.7966414457e-01,-4.7966414457e-01,-4.7966414457e-01,5.5511151231e-17
3450,-4.8017603299e-01,-4.8017603299e-01,-4.8017603299e-01,0.0000000000e+00
3451,-4.8068157583e-01,-4.8068157583e-01,-4.8068157583e-01,5.5511151231e-17
3452,-4.8118076334e-01,-4.8118076334e-01,-4.8118076334e-01,0.0000000000e+00
3453,-4.8167358804e-01,-4.8167358804e-01,-4.8167358804e-01,0.0000000000e+00
3454,-4.8216004064e-01,-4.8216004064e-01,-4.8216004064e-01,0.0000000000e+00
3455,-4.8264011275e-01,-4.8264011275e-01,-4.8264011275e-01,0.0000000000e+00
3456,-4.8311379692e-01,-4.8311379692e-01,-4.8311379692e-01,1.1102230246e-16
3457,-4.8358108476e-01,-4.8358108476e-01,-4.8358108476e-01,5.5511151231e-17
3458,-4.8404196743e-01,-4.8404196743e-01,-4.8404196743e-01,0.0000000000e+00
3459,-4.8449643794e-01,-4.8449643794e-01,-4.8449643794e-01,5.5511151231e-17
3460,-4.8494448792e-01,-4.8494448792e-01,-4.8494448792e-01,0.0000000000e+00
3461,-4.8538610945e-01,-4.8538610945e-01,-4.8538610945e-01,0.0000000000e+00
3462,-4.8582129460e-01,-4.8582129460e-01,-4.8582129460e-01,0.0000000000e+00
3463,-4.8625003593e-01,-4.8625003593e-01,-4.8625003593e-01,0.0000000000e+00
3464,-4.8667232599e-01,-4.8667232599e-01,-4.8667232599e-01,0.0000000000e+00
3465,-4.8708815733e-01,-4.8708815733e-01,-4.8708815733e-01,0.0000000000e+00
3466,-4.8749752203e-01,-4.8749752203e-01,-4.8749752203e-01,0.0000000000e+00
3467,-4.8790041311e-01,-4.8790041311e-01,-4.8790041311e-01,0.0000000000e+00
3468,-4.8829682311e-01,-4.8829682311e-01,-4.8829682311e-01,0.0000000000e+00
3469,-4.8868674506e-01,-4.8868674506e-01,-4.8868674506e-01,0.0000000000e+00
3470,-4.8907017196e-01,-4.8907017196e-01,-4.8907017196e-01,0.0000000000e+00
3471,-4.8944709636e-01,-4.8944709636e-01,-4.8944709636e-01,0.0000000000e+00
3472,-4.8981751176e-01,-4.8981751176e-01,-4.8981751176e-01,0.0000000000e+00
3473,-4.9018141069e-01,-4.9018141069e-01,-4.9018141069e-01,0.0000000000e+00
3474,-4.9053878756e-01,-4.9053878756e-01,-4.9053878756e-01,0.0000000000e+00
3475,-4.9088963447e-01,-4.9088963447e-01,-4.9088963447e-01,0.0000000000e+00
3476,-4.9123394536e-01,-4.9123394536e-01,-4.9123394536e-01,0.0000000000e+00
3477,-4.9157171417e-01,-4.9157171417e-01,-4.9157171417e-01,0.0000000000e+00
